nameFirst,nameLast,weight,height,debut,BMI
Joey,Devine,235,72,2005,32.63888889
Willie,Eyre,235,72,2006,32.63888889
Travis,Snider,235,72,2008,32.63888889
Lester,Oliveros,235,72,2011,32.63888889
Hector,Sanchez,235,72,2011,32.63888889
Kyle,Schwarber,235,72,2015,32.63888889
Jonathan,Aro,235,72,2015,32.63888889
Cy,Alberts,230,72,1910,31.94444444
Octavio,Dotel,230,72,1999,31.94444444
Vicente,Padilla,230,72,1999,31.94444444
Miguel,Olivo,230,72,2002,31.94444444
Jorge,Campillo,230,72,2005,31.94444444
Chris,Iannetta,230,72,2006,31.94444444
Jose,Diaz,230,72,2006,31.94444444
Chris,Carter,230,72,2008,31.94444444
Wilson,Ramos,230,72,2010,31.94444444
Michael,Choice,230,72,2013,31.94444444
Pedro,Baez,230,72,2014,31.94444444
Cam,Bedrosian,230,72,2014,31.94444444
Rymer,Liriano,230,72,2014,31.94444444
Cap,Anson,227,72,1871,31.52777778
Bull,Wagner,225,72,1913,31.25
Pete,Young,225,72,1992,31.25
Manny,Ramirez,225,72,1993,31.25
Wendell,Magee,225,72,1996,31.25
Benny,Agbayani,225,72,1998,31.25
Odalis,Perez,225,72,1998,31.25
George,Sherrill,225,72,2004,31.25
John,Rodriguez,225,72,2005,31.25
Jesus,Delgado,225,72,2008,31.25
Brad,Lincoln,225,72,2010,31.25
Martin,Maldonado,225,72,2011,31.25
Oswaldo,Arcia,225,72,2013,31.25
Ryan,Brasier,225,72,2013,31.25
Jesus,Sucre,225,72,2013,31.25
Jake,Buchanan,225,72,2014,31.25
Lisalverto,Bonilla,225,72,2014,31.25
Scott,Schebler,225,72,2015,31.25
Ben,Harris,220,72,1914,30.55555556
Bobby,Abreu,220,72,1996,30.55555556
Mark,Kotsay,220,72,1997,30.55555556
Ramon,Hernandez,220,72,1999,30.55555556
Chad,Cordero,220,72,2003,30.55555556
Chris,Shelton,220,72,2004,30.55555556
Andy,Dominique,220,72,2004,30.55555556
Jason,Kubel,220,72,2004,30.55555556
Luke,Scott,220,72,2005,30.55555556
Royce,Ring,220,72,2005,30.55555556
Kelly,Shoppach,220,72,2005,30.55555556
Edinson,Volquez,220,72,2005,30.55555556
Fernando,Nieve,220,72,2006,30.55555556
Josh,Kinney,220,72,2006,30.55555556
Jake,Fox,220,72,2007,30.55555556
Bobby,Wilson,220,72,2008,30.55555556
Juan,Miranda,220,72,2008,30.55555556
Alex,Burnett,220,72,2010,30.55555556
Josh,Donaldson,220,72,2010,30.55555556
Jordan,Brown,220,72,2010,30.55555556
Wade,Miley,220,72,2011,30.55555556
Tommy,Milone,220,72,2011,30.55555556
Eddy,Rodriguez,220,72,2012,30.55555556
Chris,Robinson,220,72,2013,30.55555556
Christian,Walker,220,72,2014,30.55555556
Lee,Gardner,219,72,2002,30.41666667
Don,Hurst,215,72,1928,29.86111111
Red,Howell,215,72,1941,29.86111111
Hal,Reniff,215,72,1961,29.86111111
Joe,Foy,215,72,1966,29.86111111
Terry,Leach,215,72,1981,29.86111111
Mike,Dalton,215,72,1991,29.86111111
Jeff,Grotewold,215,72,1992,29.86111111
Magglio,Ordonez,215,72,1997,29.86111111
Milton,Bradley,215,72,2000,29.86111111
Jason,Michaels,215,72,2001,29.86111111
Kazuhisa,Ishii,215,72,2002,29.86111111
Kevin,Mench,215,72,2002,29.86111111
Ty,Wigginton,215,72,2002,29.86111111
Matt,Diaz,215,72,2003,29.86111111
Michel,Hernandez,215,72,2003,29.86111111
Dane,Sardinha,215,72,2003,29.86111111
J. R.,House,215,72,2003,29.86111111
Jason,Vargas,215,72,2005,29.86111111
Yurendell,de Caster,215,72,2006,29.86111111
Cesar,Jimenez,215,72,2006,29.86111111
Glen,Perkins,215,72,2006,29.86111111
Ryan,Hanigan,215,72,2007,29.86111111
Daric,Barton,215,72,2007,29.86111111
Evan,Meek,215,72,2008,29.86111111
Omir,Santos,215,72,2008,29.86111111
Jason,Jaramillo,215,72,2009,29.86111111
Sergio,Escalona,215,72,2009,29.86111111
Mitch,Jones,215,72,2009,29.86111111
Ryan,Kalish,215,72,2010,29.86111111
Jeremy,Jeffress,215,72,2010,29.86111111
Luis,Perez,215,72,2011,29.86111111
Mike,Moustakas,215,72,2011,29.86111111
Hector,Santiago,215,72,2011,29.86111111
Manny,Pina,215,72,2011,29.86111111
Neil,Wagner,215,72,2011,29.86111111
Austin,Romine,215,72,2011,29.86111111
Xavier,Cedeno,215,72,2011,29.86111111
Stephen,Vogt,215,72,2012,29.86111111
Pedro,Figueroa,215,72,2012,29.86111111
Alex,Wilson,215,72,2013,29.86111111
Alex,Guerrero,215,72,2014,29.86111111
Preston,Tucker,215,72,2015,29.86111111
Giovanny,Urshela,215,72,2015,29.86111111
Ferdie,Moore,212,72,1914,29.44444444
Cody,McKay,212,72,2002,29.44444444
Ben,Sanders,210,72,1888,29.16666667
George,Gillpatrick,210,72,1898,29.16666667
Mike,Kelley,210,72,1899,29.16666667
Jack,Blott,210,72,1924,29.16666667
Ed,Wineapple,210,72,1929,29.16666667
Don,Brennan,210,72,1933,29.16666667
Zeke,Bonura,210,72,1934,29.16666667
Don,Fisher,210,72,1945,29.16666667
Tony,Cloninger,210,72,1961,29.16666667
Tony,Solaita,210,72,1968,29.16666667
Pat,Bourque,210,72,1971,29.16666667
Jack,Pierce,210,72,1973,29.16666667
Rich,Gedman,210,72,1980,29.16666667
Ravelo,Manzanillo,210,72,1988,29.16666667
Harvey,Pulliam,210,72,1991,29.16666667
Jim,Dougherty,210,72,1995,29.16666667
Karim,Garcia,210,72,1995,29.16666667
Howard,Battle,210,72,1995,29.16666667
Domingo,Guzman,210,72,1999,29.16666667
Johan,Santana,210,72,2000,29.16666667
Brandon,Larson,210,72,2001,29.16666667
Aaron,Rowand,210,72,2001,29.16666667
Dustan,Mohr,210,72,2001,29.16666667
Cory,Aldridge,210,72,2001,29.16666667
Bill,Hall,210,72,2002,29.16666667
Brandon,Phillips,210,72,2002,29.16666667
Jeremy,Bonderman,210,72,2003,29.16666667
Carlos,Mendez,210,72,2003,29.16666667
Juan,Padilla,210,72,2004,29.16666667
Santiago,Casilla,210,72,2004,29.16666667
J. D.,Durbin,210,72,2004,29.16666667
Victor,Diaz,210,72,2004,29.16666667
Robinson,Cano,210,72,2005,29.16666667
Franquelis,Osoria,210,72,2005,29.16666667
Ruddy,Lugo,210,72,2006,29.16666667
Taylor,Tankersley,210,72,2006,29.16666667
Brandon,Moss,210,72,2007,29.16666667
Denard,Span,210,72,2008,29.16666667
Brandon,Boggs,210,72,2008,29.16666667
Taylor,Teagarden,210,72,2008,29.16666667
Gio,Gonzalez,210,72,2008,29.16666667
Dale,Thayer,210,72,2009,29.16666667
Jason,Berken,210,72,2009,29.16666667
Daniel,Schlereth,210,72,2009,29.16666667
Mike,Carp,210,72,2009,29.16666667
Mike,Dunn,210,72,2009,29.16666667
Sam,LeCure,210,72,2010,29.16666667
Sam,Demel,210,72,2010,29.16666667
Danny,Espinosa,210,72,2010,29.16666667
Mike,Nickeas,210,72,2010,29.16666667
Yunesky,Maya,210,72,2010,29.16666667
Vinnie,Pestano,210,72,2010,29.16666667
Eric,Thames,210,72,2011,29.16666667
Rex,Brothers,210,72,2011,29.16666667
Kyle,Seager,210,72,2011,29.16666667
Luis,Martinez,210,72,2011,29.16666667
Chance,Ruffin,210,72,2011,29.16666667
Brett,Lawrie,210,72,2011,29.16666667
Jerad,Head,210,72,2011,29.16666667
Efren,Navarro,210,72,2011,29.16666667
Derek,Norris,210,72,2012,29.16666667
Shane,Peterson,210,72,2013,29.16666667
Derek,Dietrich,210,72,2013,29.16666667
Johnny,Monell,210,72,2013,29.16666667
Jace,Peterson,210,72,2014,29.16666667
Jake,Goebbert,210,72,2014,29.16666667
Bryce,Brentz,210,72,2014,29.16666667
J. R.,Graham,210,72,2015,29.16666667
Micah,Johnson,210,72,2015,29.16666667
Carlos,Perez,210,72,2015,29.16666667
Mychal,Givens,210,72,2015,29.16666667
Elias,Diaz,210,72,2015,29.16666667
Dutch,Dotterer,209,72,1957,29.02777778
Roger,Wolff,208,72,1941,28.88888889
George,Lombard,208,72,1998,28.88888889
Bud,Davis,207,72,1915,28.75
Earl,Snyder,207,72,2002,28.75
Bill,Pfann,205,72,1894,28.47222222
Ernie,Nevers,205,72,1926,28.47222222
Bill,Nicholson,205,72,1936,28.47222222
Jerry,Lane,205,72,1953,28.47222222
Brooks,Lawrence,205,72,1954,28.47222222
Hardy,Peterson,205,72,1955,28.47222222
Frank,Baumann,205,72,1955,28.47222222
Earl,Hersh,205,72,1956,28.47222222
Alex,Johnson,205,72,1964,28.47222222
Jon,Warden,205,72,1968,28.47222222
Russ,Nagelson,205,72,1968,28.47222222
Bob,Reynolds,205,72,1969,28.47222222
Jim,Campbell,205,72,1970,28.47222222
Steve,Foucault,205,72,1973,28.47222222
Pat,Putnam,205,72,1977,28.47222222
Jamie,Allen,205,72,1983,28.47222222
Kevin,McReynolds,205,72,1983,28.47222222
Danny,Jackson,205,72,1983,28.47222222
Damon,Berryhill,205,72,1987,28.47222222
Scott,Hemond,205,72,1989,28.47222222
Derek,Parks,205,72,1992,28.47222222
Curtis,Pride,205,72,1993,28.47222222
Riccardo,Ingram,205,72,1994,28.47222222
Jim,Bowie,205,72,1994,28.47222222
Micah,Franklin,205,72,1997,28.47222222
Jose,Cabrera,205,72,1997,28.47222222
Radhames,Dykhoff,205,72,1998,28.47222222
Hector,Ortiz,205,72,1998,28.47222222
Randy,Wolf,205,72,1999,28.47222222
Danny,Ardoin,205,72,2000,28.47222222
Luis,Lopez,205,72,2001,28.47222222
Ryan,Jensen,205,72,2001,28.47222222
Felipe,Lopez,205,72,2001,28.47222222
Mike,Crudale,205,72,2002,28.47222222
Jose,Bautista,205,72,2004,28.47222222
David,Wright,205,72,2004,28.47222222
Jose,Lopez,205,72,2004,28.47222222
Russ,Adams,205,72,2004,28.47222222
Andy,Phillips,205,72,2004,28.47222222
Shane,Costa,205,72,2005,28.47222222
Jeff,Mathis,205,72,2005,28.47222222
Kenji,Johjima,205,72,2006,28.47222222
Anibal,Sanchez,205,72,2006,28.47222222
Daisuke,Matsuzaka,205,72,2007,28.47222222
Andy,LaRoche,205,72,2007,28.47222222
Asdrubal,Cabrera,205,72,2007,28.47222222
Carmen,Pignatiello,205,72,2007,28.47222222
Steve,Holm,205,72,2008,28.47222222
Leo,Rosales,205,72,2008,28.47222222
Daryl,Thompson,205,72,2008,28.47222222
Jason,Motte,205,72,2008,28.47222222
Xavier,Paul,205,72,2009,28.47222222
Jenrry,Mejia,205,72,2010,28.47222222
Jon,Link,205,72,2010,28.47222222
J. P.,Arencibia,205,72,2010,28.47222222
Mike,Baxter,205,72,2010,28.47222222
Brad,Emaus,205,72,2011,28.47222222
Bruce,Billings,205,72,2011,28.47222222
Henderson,Alvarez,205,72,2011,28.47222222
Adrian,Cardenas,205,72,2012,28.47222222
Bryan,Holaday,205,72,2012,28.47222222
Robbie,Grossman,205,72,2013,28.47222222
Caleb,Thielbar,205,72,2013,28.47222222
Zoilo,Almonte,205,72,2013,28.47222222
Michael,Blazek,205,72,2013,28.47222222
Todd,Cunningham,205,72,2013,28.47222222
Kevin,Pillar,205,72,2013,28.47222222
Kyle,Parker,205,72,2014,28.47222222
Odrisamer,Despaigne,205,72,2014,28.47222222
Jung Ho,Kang,205,72,2015,28.47222222
A. J.,Schugel,205,72,2015,28.47222222
Max,Muncy,205,72,2015,28.47222222
Ed,Easley,205,72,2015,28.47222222
Junior,Guerra,205,72,2015,28.47222222
Steve,Baron,205,72,2015,28.47222222
Travis,Tartamella,205,72,2015,28.47222222
Mel,Queen,204,72,1942,28.33333333
Andy,Gilbert,203,72,1942,28.19444444
Dan,Pasqua,203,72,1985,28.19444444
Bill,Phillips,202,72,1879,28.05555556
Dennis,Paepke,202,72,1969,28.05555556
D. J.,Dozier,202,72,1992,28.05555556
Bob,Watson,201,72,1966,27.91666667
Edgar,Smith,200,72,1883,27.77777778
Cyclone,Ryan,200,72,1887,27.77777778
Vince,Dailey,200,72,1890,27.77777778
Al,Orth,200,72,1895,27.77777778
Jack,Cronin,200,72,1895,27.77777778
Cy,Seymour,200,72,1896,27.77777778
Klondike,Douglass,200,72,1896,27.77777778
John,Hinton,200,72,1901,27.77777778
Whitey,Guese,200,72,1901,27.77777778
Pat,Carney,200,72,1901,27.77777778
Bill,Hogg,200,72,1905,27.77777778
Claude,Rothgeb,200,72,1905,27.77777778
Con,Starkel,200,72,1906,27.77777778
Bill,Tozer,200,72,1908,27.77777778
Bert,Weeden,200,72,1911,27.77777778
Colonel,Snover,200,72,1919,27.77777778
Lou,Gehrig,200,72,1923,27.77777778
Nick,Cullop,200,72,1926,27.77777778
Pat,Malone,200,72,1928,27.77777778
Jim,Peterson,200,72,1931,27.77777778
Chink,Outen,200,72,1933,27.77777778
Ernie,Koy,200,72,1938,27.77777778
Ray,Mack,200,72,1938,27.77777778
Bill,Baker,200,72,1940,27.77777778
Frank,Kalin,200,72,1940,27.77777778
John,Leovich,200,72,1941,27.77777778
George,Pfister,200,72,1941,27.77777778
Rocky,Stone,200,72,1943,27.77777778
John,McHale,200,72,1943,27.77777778
Mike,Garbark,200,72,1944,27.77777778
Paul,O'Dea,200,72,1944,27.77777778
George,Woodend,200,72,1944,27.77777778
Jug,Thesenga,200,72,1944,27.77777778
Don,Lund,200,72,1945,27.77777778
Frank,Hiller,200,72,1946,27.77777778
Buddy,Lively,200,72,1947,27.77777778
Cliff,Aberson,200,72,1947,27.77777778
Ken,Wood,200,72,1948,27.77777778
Alex,Kellner,200,72,1948,27.77777778
Dizzy,Sutherland,200,72,1949,27.77777778
Normie,Roy,200,72,1950,27.77777778
Bob,Cerv,200,72,1951,27.77777778
Red,Wilson,200,72,1951,27.77777778
Walt,Kellner,200,72,1952,27.77777778
Bob,Lennon,200,72,1954,27.77777778
Ed,Bouchee,200,72,1956,27.77777778
Ray,Shearer,200,72,1957,27.77777778
Roger,McCardell,200,72,1959,27.77777778
Dick,Bertell,200,72,1960,27.77777778
Galen,Cisco,200,72,1961,27.77777778
Jack,Hamilton,200,72,1962,27.77777778
John,Weekly,200,72,1962,27.77777778
Ray,Culp,200,72,1963,27.77777778
Wayne,Graham,200,72,1963,27.77777778
Bob,Moose,200,72,1967,27.77777778
Carl,Morton,200,72,1969,27.77777778
Greg,Garrett,200,72,1970,27.77777778
Carmen,Fanzone,200,72,1970,27.77777778
Pat,Jacquez,200,72,1971,27.77777778
Bill,Fahey,200,72,1971,27.77777778
Ron,LeFlore,200,72,1974,27.77777778
Dan,Warthen,200,72,1975,27.77777778
Ron,Jackson,200,72,1975,27.77777778
Glenn,Brummer,200,72,1981,27.77777778
Ronn,Reynolds,200,72,1982,27.77777778
Ricky,Nelson,200,72,1983,27.77777778
John,Russell,200,72,1984,27.77777778
Ken,Caminiti,200,72,1987,27.77777778
Chris,Gwynn,200,72,1987,27.77777778
Derek,Lilliquist,200,72,1989,27.77777778
Greg,Olson,200,72,1989,27.77777778
Joe,Kmak,200,72,1993,27.77777778
Marty,Cordova,200,72,1995,27.77777778
Reid,Cornelius,200,72,1995,27.77777778
Chris,Tremie,200,72,1995,27.77777778
Raul,Casanova,200,72,1996,27.77777778
Mike,Figga,200,72,1997,27.77777778
Alex,Cora,200,72,1998,27.77777778
Jordan,Zimmerman,200,72,1999,27.77777778
Matt,Herges,200,72,1999,27.77777778
Dewayne,Wise,200,72,2000,27.77777778
Joe,Strong,200,72,2000,27.77777778
Joel,Pineiro,200,72,2000,27.77777778
Jack,Wilson,200,72,2001,27.77777778
Brad,Wilkerson,200,72,2001,27.77777778
Terry,Pearson,200,72,2002,27.77777778
John,Foster,200,72,2002,27.77777778
Kevin,Cash,200,72,2002,27.77777778
Freddy,Sanchez,200,72,2002,27.77777778
David,Sanders,200,72,2003,27.77777778
Lew,Ford,200,72,2003,27.77777778
Julio,Manon,200,72,2003,27.77777778
Eric,Bruntlett,200,72,2003,27.77777778
Jon,Adkins,200,72,2003,27.77777778
Akinori,Otsuka,200,72,2004,27.77777778
Scott,Hairston,200,72,2004,27.77777778
Matt,Treanor,200,72,2004,27.77777778
Cory,Sullivan,200,72,2005,27.77777778
Keiichi,Yabu,200,72,2005,27.77777778
Tyrell,Godwin,200,72,2005,27.77777778
John,Koronka,200,72,2005,27.77777778
Rick,Short,200,72,2005,27.77777778
Ian,Kinsler,200,72,2006,27.77777778
Jonathan,Sanchez,200,72,2006,27.77777778
Oswaldo,Navarro,200,72,2006,27.77777778
Matthew,Brown,200,72,2007,27.77777778
Brian,Buscher,200,72,2007,27.77777778
Aaron,Laffey,200,72,2007,27.77777778
Ian,Kennedy,200,72,2007,27.77777778
Kosuke,Fukudome,200,72,2008,27.77777778
Sean,Rodriguez,200,72,2008,27.77777778
Jason,Perry,200,72,2008,27.77777778
Marco,Estrada,200,72,2008,27.77777778
Wilkin,Castillo,200,72,2008,27.77777778
George,Kottaras,200,72,2008,27.77777778
Elvis,Andrus,200,72,2009,27.77777778
Brian,Duensing,200,72,2009,27.77777778
Ken,Takahashi,200,72,2009,27.77777778
Wilton,Lopez,200,72,2009,27.77777778
Chris,Pettit,200,72,2009,27.77777778
Bryan,Petersen,200,72,2010,27.77777778
Lucas,May,200,72,2010,27.77777778
David,Cooper,200,72,2011,27.77777778
Andrew,Brown,200,72,2011,27.77777778
Steve,Lombardozzi,200,72,2011,27.77777778
Charlie,Culberson,200,72,2012,27.77777778
Alex,Castellanos,200,72,2012,27.77777778
Ryan,Verdugo,200,72,2012,27.77777778
Jurickson,Profar,200,72,2012,27.77777778
Chris,Herrmann,200,72,2012,27.77777778
L. J.,Hoes,200,72,2012,27.77777778
Zach,Clark,200,72,2013,27.77777778
Cory,Rasmus,200,72,2013,27.77777778
Jose,Dominguez,200,72,2013,27.77777778
Adrian,Nieto,200,72,2014,27.77777778
Matt,Szczur,200,72,2014,27.77777778
Ryan,Dennick,200,72,2014,27.77777778
Jairo,Diaz,200,72,2014,27.77777778
Addison,Russell,200,72,2015,27.77777778
Tyler,Saladino,200,72,2015,27.77777778
Dustin,Garneau,200,72,2015,27.77777778
Darren,Holmes,199,72,1990,27.63888889
Joe,Mowry,198,72,1933,27.5
Glenn,McQuillen,198,72,1938,27.5
Zach,Monroe,198,72,1958,27.5
Rene,Lachemann,198,72,1965,27.5
George,Vukovich,198,72,1980,27.5
Scott,Little,198,72,1989,27.5
Alex,Romero,198,72,2008,27.5
Neal,Brady,197,72,1915,27.36111111
Gene,Hasson,197,72,1937,27.36111111
Roger,Maris,197,72,1957,27.36111111
Gus,Krock,196,72,1888,27.22222222
Jack,Quinn,196,72,1909,27.22222222
Otto,Miller,196,72,1910,27.22222222
Roy,Easterwood,196,72,1944,27.22222222
Russ,Sullivan,196,72,1951,27.22222222
Jim,Rivera,196,72,1952,27.22222222
Gary,Blaylock,196,72,1959,27.22222222
Leron,Lee,196,72,1969,27.22222222
Aaron,Fultz,196,72,2000,27.22222222
Bill,Irwin,195,72,1886,27.08333333
Willie,Clark,195,72,1895,27.08333333
John,Ganzel,195,72,1898,27.08333333
Earl,Moore,195,72,1901,27.08333333
Phil,Lewis,195,72,1905,27.08333333
George,Bell,195,72,1907,27.08333333
Ben,Egan,195,72,1908,27.08333333
Les,Backman,195,72,1909,27.08333333
Bill,Lelivelt,195,72,1909,27.08333333
Jay,Kirke,195,72,1910,27.08333333
Claude,Hendrix,195,72,1911,27.08333333
Jack,Fournier,195,72,1912,27.08333333
Duster,Mails,195,72,1915,27.08333333
Mike,Massey,195,72,1917,27.08333333
Roy,Sanders,195,72,1917,27.08333333
Jimmy,Zinn,195,72,1919,27.08333333
Paddy,Smith,195,72,1920,27.08333333
Virgil,Cheeves,195,72,1920,27.08333333
Jesse,Petty,195,72,1921,27.08333333
Ike,Boone,195,72,1922,27.08333333
Jim,Bishop,195,72,1923,27.08333333
Otto,Vogel,195,72,1923,27.08333333
Jimmie,Foxx,195,72,1925,27.08333333
Jack,Cummings,195,72,1926,27.08333333
Wilcy,Moore,195,72,1927,27.08333333
Bruce,Caldwell,195,72,1928,27.08333333
Al,Weston,195,72,1929,27.08333333
Dutch,Fehring,195,72,1934,27.08333333
Johnny,Dickshot,195,72,1936,27.08333333
Nate,Andrews,195,72,1937,27.08333333
Dutch,Mele,195,72,1937,27.08333333
Paul,Gehrman,195,72,1937,27.08333333
Herb,Bremer,195,72,1937,27.08333333
Mike,Balas,195,72,1938,27.08333333
Jim,Asbell,195,72,1938,27.08333333
Mike,McCormick,195,72,1940,27.08333333
Mickey,Harris,195,72,1940,27.08333333
Al,Piechota,195,72,1940,27.08333333
Chet,Hajduk,195,72,1941,27.08333333
Earl,Cook,195,72,1941,27.08333333
Chico,Hernandez,195,72,1942,27.08333333
Allie,Reynolds,195,72,1942,27.08333333
Everett,Fagan,195,72,1943,27.08333333
Nap,Reyes,195,72,1943,27.08333333
Bert,Kuczynski,195,72,1943,27.08333333
Frank,Mancuso,195,72,1944,27.08333333
Del,Ennis,195,72,1946,27.08333333
Ellis,Kinder,195,72,1946,27.08333333
George,Burpo,195,72,1946,27.08333333
Mickey,Grasso,195,72,1946,27.08333333
Spec,Shea,195,72,1947,27.08333333
Gerry,Staley,195,72,1947,27.08333333
Johnny,Blatnik,195,72,1948,27.08333333
Lou,Grasmick,195,72,1948,27.08333333
Joe,Lutz,195,72,1951,27.08333333
Frank,Sacka,195,72,1951,27.08333333
Ray,Moore,195,72,1952,27.08333333
Rip,Repulski,195,72,1953,27.08333333
Frank,Carswell,195,72,1953,27.08333333
Hank,Foiles,195,72,1953,27.08333333
Bob,Milliken,195,72,1953,27.08333333
Neal,Watlington,195,72,1953,27.08333333
Vito,Valentinetti,195,72,1954,27.08333333
Harmon,Killebrew,195,72,1954,27.08333333
Rudy,Minarcin,195,72,1955,27.08333333
Hal,Smith,195,72,1955,27.08333333
Pete,Daley,195,72,1955,27.08333333
Gail,Harris,195,72,1955,27.08333333
Babe,Birrer,195,72,1955,27.08333333
Dick,Tettelbach,195,72,1955,27.08333333
Rance,Pless,195,72,1956,27.08333333
Seth,Morehead,195,72,1957,27.08333333
Dolan,Nichols,195,72,1958,27.08333333
Felipe,Alou,195,72,1958,27.08333333
Dan,Dobbek,195,72,1959,27.08333333
Steve,Barber,195,72,1960,27.08333333
Al,Neiger,195,72,1960,27.08333333
Dave,Stenhouse,195,72,1962,27.08333333
Tom,Baker,195,72,1963,27.08333333
John,Sullivan,195,72,1963,27.08333333
Jeff,Torborg,195,72,1964,27.08333333
Larry,Miller,195,72,1964,27.08333333
Pete,Magrini,195,72,1966,27.08333333
Sal,Bando,195,72,1966,27.08333333
Jim,Campanis,195,72,1966,27.08333333
Arlo,Brunsberg,195,72,1966,27.08333333
Norm,Gigon,195,72,1967,27.08333333
Reggie,Jackson,195,72,1967,27.08333333
Danny,Walton,195,72,1968,27.08333333
Jim,Rooker,195,72,1968,27.08333333
Mike,Jorgensen,195,72,1968,27.08333333
Joe,Hague,195,72,1968,27.08333333
Al,Oliver,195,72,1968,27.08333333
Ralph,Garcia,195,72,1972,27.08333333
Wayne,Garland,195,72,1973,27.08333333
Mike,Hargrove,195,72,1974,27.08333333
Bob,Hansen,195,72,1974,27.08333333
Roy,Staiger,195,72,1975,27.08333333
Glenn,Burke,195,72,1976,27.08333333
Kevin,Bell,195,72,1976,27.08333333
Steve,Kemp,195,72,1977,27.08333333
Marv,Foley,195,72,1978,27.08333333
Ralph,Botting,195,72,1979,27.08333333
Stan,Cliburn,195,72,1980,27.08333333
Brad,Mills,195,72,1980,27.08333333
Bill,Hayes,195,72,1980,27.08333333
Howard,Bailey,195,72,1981,27.08333333
Chris,Bando,195,72,1981,27.08333333
Tom,Wieghaus,195,72,1981,27.08333333
Mark,Ross,195,72,1982,27.08333333
Bob,Gibson,195,72,1983,27.08333333
Dave,Meier,195,72,1984,27.08333333
Stew,Cliburn,195,72,1984,27.08333333
Terry,Bell,195,72,1986,27.08333333
Mike,Devereaux,195,72,1987,27.08333333
Tony,Fossas,195,72,1988,27.08333333
Rick,Reed,195,72,1988,27.08333333
Chris,Hoiles,195,72,1989,27.08333333
Greg,Vaughn,195,72,1989,27.08333333
Jeff,Bagwell,195,72,1991,27.08333333
Ray,Giannelli,195,72,1991,27.08333333
Brian,Hunter,195,72,1991,27.08333333
Mike,Remlinger,195,72,1991,27.08333333
Scott,Kamieniecki,195,72,1991,27.08333333
Eddie,Guardado,195,72,1993,27.08333333
Jeffrey,Hammonds,195,72,1993,27.08333333
Oreste,Marrero,195,72,1993,27.08333333
Cory,Bailey,195,72,1993,27.08333333
Eric,Helfand,195,72,1993,27.08333333
Jerry,Brooks,195,72,1993,27.08333333
Don,Florence,195,72,1995,27.08333333
Ruben,Rivera,195,72,1995,27.08333333
Chris,Latham,195,72,1997,27.08333333
Keith,Foulke,195,72,1997,27.08333333
Adam,Riggs,195,72,1997,27.08333333
Darrin,Winston,195,72,1997,27.08333333
Roberto,Ramirez,195,72,1998,27.08333333
Shane,Monahan,195,72,1998,27.08333333
Travis,Baptist,195,72,1998,27.08333333
Mark,Little,195,72,1998,27.08333333
Scott,Williamson,195,72,1999,27.08333333
Ted,Lilly,195,72,1999,27.08333333
Ben,Petrick,195,72,1999,27.08333333
Cameron,Cairncross,195,72,2000,27.08333333
Pedro,Swann,195,72,2000,27.08333333
Jay,Gibbons,195,72,2001,27.08333333
Brian,Lawrence,195,72,2001,27.08333333
Tim,Christman,195,72,2001,27.08333333
Jamie,Burke,195,72,2001,27.08333333
Angel,Berroa,195,72,2001,27.08333333
Luis,Ugueto,195,72,2002,27.08333333
Oscar,Salazar,195,72,2002,27.08333333
Mike,Moriarty,195,72,2002,27.08333333
Jason,Pearson,195,72,2002,27.08333333
Francisco,Rodriguez,195,72,2002,27.08333333
Oscar,Villarreal,195,72,2003,27.08333333
Jose,Reyes,195,72,2003,27.08333333
Zack,Greinke,195,72,2004,27.08333333
Ramon,Castro,195,72,2004,27.08333333
Nick,Swisher,195,72,2004,27.08333333
Jeremy,Reed,195,72,2004,27.08333333
Huston,Street,195,72,2005,27.08333333
Ronny,Cedeno,195,72,2005,27.08333333
Jeremy,Accardo,195,72,2005,27.08333333
