"","nameFirst","nameLast","weight","height","debut","BMI"
"560","Mark","Knudson",215,77,1985,26.10895598
"561","Todd","Worrell",215,77,1985,26.10895598
"562","Mark","McGwire",215,77,1986,26.10895598
"563","Mark","Parent",215,77,1986,26.10895598
"564","Sam","Horn",215,77,1987,26.10895598
"565","Terry","Lee",215,77,1990,26.10895598
"566","Paul","Miller",215,77,1991,26.10895598
"567","Matt","Turner",215,77,1993,26.10895598
"568","Roger","Salkeld",215,77,1993,26.10895598
"569","Dave","Staton",215,77,1993,26.10895598
"570","Alan","Benes",215,77,1995,26.10895598
"571","Matt","Wagner",215,77,1996,26.10895598
"572","John","Halama",215,77,1998,26.10895598
"573","Bob","Howry",215,77,1998,26.10895598
"574","Neil","Weber",215,77,1998,26.10895598
"575","Chris","Reitsma",215,77,2001,26.10895598
"576","Nick","Bierbrodt",215,77,2001,26.10895598
"577","Matt","Childers",215,77,2002,26.10895598
"578","Todd","Sears",215,77,2002,26.10895598
"579","Jason","Young",215,77,2003,26.10895598
"580","Dan","Haren",215,77,2003,26.10895598
"581","Mike","Hessman",215,77,2003,26.10895598
"582","Todd","Self",215,77,2005,26.10895598
"583","Boone","Logan",215,77,2006,26.10895598
"584","Bobby","Keppel",215,77,2006,26.10895598
"585","Doug","Slaten",215,77,2006,26.10895598
"586","Rick","van den Hurk",215,77,2007,26.10895598
"587","Shelley","Duncan",215,77,2007,26.10895598
"588","Mitch","Stetter",215,77,2007,26.10895598
"589","Ryan","Perry",215,77,2009,26.10895598
"590","Charlie","Furbush",215,77,2011,26.10895598
"591","Jacob","Turner",215,77,2011,26.10895598
"592","Kevin","Siegrist",215,77,2013,26.10895598
"593","Aaron","Altherr",215,77,2014,26.10895598
"594","Allan","Dykstra",215,77,2015,26.10895598
"595","Kris","Bryant",215,77,2015,26.10895598
"596","Mike","Broadway",215,77,2015,26.10895598
"597","Greg","Hansell",213,77,1995,25.86608197
"598","Les","Munns",212,77,1934,25.74464497
"599","Eppa","Rixey",210,77,1912,25.50177096
"600","John","Carden",210,77,1946,25.50177096
"601","Clint","Hartung",210,77,1947,25.50177096
"602","Herb","Conyers",210,77,1950,25.50177096
"603","Tom","Alston",210,77,1954,25.50177096
"604","Maurice","Fisher",210,77,1955,25.50177096
"605","Dallas","Green",210,77,1960,25.50177096
"606","Al","Raffo",210,77,1969,25.50177096
"607","Ray","Peters",210,77,1970,25.50177096
"608","Pete","Hamm",210,77,1970,25.50177096
"609","Bo","McLaughlin",210,77,1976,25.50177096
"610","Tom","Bruno",210,77,1976,25.50177096
"611","Barry","Cort",210,77,1977,25.50177096
"612","Jeff","Holly",210,77,1977,25.50177096
"613","Bob","Lacey",210,77,1977,25.50177096
"614","John","Poloni",210,77,1977,25.50177096
"615","Jim","Beattie",210,77,1978,25.50177096
"616","Bob","Babcock",210,77,1979,25.50177096
"617","Joe","Cowley",210,77,1982,25.50177096
"618","Eric","Plunk",210,77,1986,25.50177096
"619","Ricky","Jordan",210,77,1988,25.50177096
"620","Roger","Samuels",210,77,1988,25.50177096
"621","Drew","Denson",210,77,1989,25.50177096
"622","Chris","Nabholz",210,77,1990,25.50177096
"623","Todd","Van Poppel",210,77,1991,25.50177096
"624","Dave","McCarty",210,77,1993,25.50177096
"625","Scott","Stahoviak",210,77,1993,25.50177096
"626","Eric","Ludwick",210,77,1996,25.50177096
"627","Matt","Morris",210,77,1997,25.50177096
"628","Kerry","Wood",210,77,1998,25.50177096
"629","Juan","Pena",210,77,1999,25.50177096
"630","Gene","Stechschulte",210,77,2000,25.50177096
"631","Paul","Rigdon",210,77,2000,25.50177096
"632","Brad","Lidge",210,77,2002,25.50177096
"633","Bryan","Hebson",210,77,2003,25.50177096
"634","Chris","Bootcheck",210,77,2003,25.50177096
"635","Mike","Adams",210,77,2004,25.50177096
"636","Alex","Rios",210,77,2004,25.50177096
"637","Chris","Gissell",210,77,2004,25.50177096
"638","Chris","Duncan",210,77,2005,25.50177096
"639","Ubaldo","Jimenez",210,77,2006,25.50177096
"640","Kevin","Mahar",210,77,2007,25.50177096
"641","Burke","Badenhop",210,77,2008,25.50177096
"642","Rich","Rundles",210,77,2008,25.50177096
"643","Taylor","Jordan",210,77,2013,25.50177096
"644","Dallas","Beeler",210,77,2014,25.50177096
"645","Kyle","Ryan",210,77,2014,25.50177096
"646","Jerry","Mallett",208,77,1959,25.25889695
"647","Rube","Melton",205,77,1941,24.89458593
"648","Walker","Cress",205,77,1948,24.89458593
"649","Bill","Reeder",205,77,1949,24.89458593
"650","Gil","Blanco",205,77,1965,24.89458593
"651","Fergie","Jenkins",205,77,1965,24.89458593
"652","Les","Rohr",205,77,1967,24.89458593
"653","Dick","Woodson",205,77,1969,24.89458593
"654","Ray","Newman",205,77,1971,24.89458593
"655","Dan","Neumeier",205,77,1972,24.89458593
"656","Joe","Kerrigan",205,77,1976,24.89458593
"657","Mike","Krukow",205,77,1976,24.89458593
"658","Andy","Replogle",205,77,1978,24.89458593
"659","George","Frazier",205,77,1978,24.89458593
"660","Jim","Wright",205,77,1981,24.89458593
"661","Bill","Krueger",205,77,1983,24.89458593
"662","Bill","Johnson",205,77,1983,24.89458593
"663","Clay","Christiansen",205,77,1984,24.89458593
"664","Joel","Davis",205,77,1985,24.89458593
"665","Dan","Plesac",205,77,1986,24.89458593
"666","Luis","de los Santos",205,77,1988,24.89458593
"667","Curt","Schilling",205,77,1988,24.89458593
"668","Vance","Lovelace",205,77,1988,24.89458593
"669","John","Olerud",205,77,1989,24.89458593
"670","Dann","Howitt",205,77,1989,24.89458593
"671","Mike","Christopher",205,77,1991,24.89458593
"672","Brad","Pennington",205,77,1993,24.89458593
"673","Andy","Cook",205,77,1993,24.89458593
"674","Aaron","Sele",205,77,1993,24.89458593
"675","Brad","Holman",205,77,1993,24.89458593
"676","Phil","Leftwich",205,77,1993,24.89458593
"677","Dane","Johnson",205,77,1994,24.89458593
"678","Kurt","Miller",205,77,1994,24.89458593
"679","Juan","Castillo",205,77,1994,24.89458593
"680","Jeff","Schmidt",205,77,1996,24.89458593
"681","Brian","Lesher",205,77,1996,24.89458593
"682","Chad","Bradford",205,77,1998,24.89458593
"683","Tony","McKnight",205,77,2000,24.89458593
"684","Blaine","Neal",205,77,2001,24.89458593
"685","Jay","Marshall",205,77,2007,24.89458593
"686","J. A.","Happ",205,77,2007,24.89458593
"687","Jimmy","Barthmaier",205,77,2008,24.89458593
"688","James","McDonald",205,77,2008,24.89458593
"689","Josh","Butler",205,77,2009,24.89458593
"690","Cody","Eppley",205,77,2011,24.89458593
"691","Jake","Petricka",205,77,2013,24.89458593
"692","A. J.","Achter",205,77,2014,24.89458593
"693","Tracy","Stallard",204,77,1960,24.77314893
"694","Cliff","Melton",203,77,1937,24.65171192
"695","Kevin","Gross",203,77,1983,24.65171192
"696","Mike","Walters",203,77,1983,24.65171192
"697","Jake","Smith",200,77,1911,24.28740091
"698","Paul","Minner",200,77,1946,24.28740091
"699","Bob","Greenwood",200,77,1954,24.28740091
"700","John","Pyecha",200,77,1954,24.28740091
"701","Ralph","Beard",200,77,1954,24.28740091
"702","Purnal","Goldy",200,77,1962,24.28740091
"703","Jim","Lonborg",200,77,1965,24.28740091
"704","Casey","Cox",200,77,1966,24.28740091
"705","Don","Bryant",200,77,1966,24.28740091
"706","Frank","Reberger",200,77,1968,24.28740091
"707","Dick","Smith",200,77,1969,24.28740091
"708","Jerry","Reuss",200,77,1969,24.28740091
"709","Ed","Farmer",200,77,1971,24.28740091
"710","Ray","Burris",200,77,1973,24.28740091
"711","Paul","Hartzell",200,77,1976,24.28740091
"712","John","Verhoeven",200,77,1976,24.28740091
"713","Sheldon","Burnside",200,77,1978,24.28740091
"714","Gary","Christenson",200,77,1979,24.28740091
"715","Gary","Lucas",200,77,1980,24.28740091
"716","Marty","Bystrom",200,77,1980,24.28740091
"717","Jeff","Schattinger",200,77,1981,24.28740091
"718","Curt","Brown",200,77,1983,24.28740091
"719","Steve","Brown",200,77,1983,24.28740091
"720","Jim","Adduci",200,77,1983,24.28740091
"721","Bill","Wegman",200,77,1985,24.28740091
"722","Bob","Malloy",200,77,1987,24.28740091
"723","Sandy","Alomar",200,77,1988,24.28740091
"724","Archi","Cianfrocco",200,77,1992,24.28740091
"725","Andy","Carter",200,77,1994,24.28740091
"726","Aaron","Small",200,77,1994,24.28740091
"727","Curt","Schmidt",200,77,1995,24.28740091
"728","Curtis","King",200,77,1997,24.28740091
"729","Shayne","Bennett",200,77,1997,24.28740091
"730","Jeff","Weaver",200,77,1999,24.28740091
"731","Rick","Greene",200,77,1999,24.28740091
"732","Gary","Glover",200,77,1999,24.28740091
"733","Nate","Cornejo",200,77,2001,24.28740091
"734","Billy","Traber",200,77,2003,24.28740091
"735","Dusty","Bergman",200,77,2004,24.28740091
"736","Roberto","Novoa",200,77,2004,24.28740091
"737","Ty","Taubenheim",200,77,2006,24.28740091
"738","T. J.","Bohn",200,77,2006,24.28740091
"739","Rick","Porcello",200,77,2009,24.28740091
"740","Chris","Tillman",200,77,2009,24.28740091
"741","David","Herndon",200,77,2010,24.28740091
"742","C. J.","Fick",200,77,2012,24.28740091
"743","Zeke","Spruill",200,77,2013,24.28740091
"744","Henry","Urrutia",200,77,2013,24.28740091
"745","A. J.","Cole",200,77,2015,24.28740091
"746","Blackie","Schwamb",198,77,1948,24.0445269
"747","Dick","Koecher",196,77,1946,23.80165289
"748","Alex","Main",195,77,1914,23.68021589
"749","Don","Kaiser",195,77,1955,23.68021589
"750","Paul","Dicken",195,77,1964,23.68021589
"751","Dave","Bennett",195,77,1964,23.68021589
"752","Hal","Gilson",195,77,1968,23.68021589
"753","Paul","Edmondson",195,77,1969,23.68021589
"754","Chris","Knapp",195,77,1975,23.68021589
"755","Santo","Alcala",195,77,1976,23.68021589
"756","Scott","Sanderson",195,77,1978,23.68021589
"757","Craig","McMurtry",195,77,1983,23.68021589
"758","Mark","Bailey",195,77,1984,23.68021589
"759","Mike","Roesler",195,77,1989,23.68021589
"760","Pete","Schourek",195,77,1991,23.68021589
"761","Jeremy","Hernandez",195,77,1991,23.68021589
"762","Larry","Carter",195,77,1992,23.68021589
"763","Marcus","Moore",195,77,1993,23.68021589
"764","Gar","Finnvold",195,77,1994,23.68021589
"765","Clay","Rapada",195,77,2007,23.68021589
"766","Dexter","Fowler",195,77,2008,23.68021589
"767","Joe","Moeller",192,77,1962,23.31590487
"768","Kelly","Wunsch",192,77,2000,23.31590487
"769","Oscar","Streit",190,77,1899,23.07303087
"770","Ben","Hunt",190,77,1910,23.07303087
"771","Carl","Stimson",190,77,1923,23.07303087
"772","Ed","Levy",190,77,1940,23.07303087
"773","Chuck","Connors",190,77,1949,23.07303087
"774","Don","Drysdale",190,77,1956,23.07303087
"775","Sam","McDowell",190,77,1961,23.07303087
"776","Bart","Johnson",190,77,1969,23.07303087
"777","Randy","Lerch",190,77,1975,23.07303087
"778","Rick","Jones",190,77,1976,23.07303087
"779","Steve","Waterbury",190,77,1976,23.07303087
"780","Dave","Beard",190,77,1980,23.07303087
"781","Bill","Laskey",190,77,1982,23.07303087
"782","Larry","White",190,77,1983,23.07303087
"783","Mike","Brewer",190,77,1986,23.07303087
"784","Dan","Smith",190,77,1992,23.07303087
"785","Jeff","Schwarz",190,77,1993,23.07303087
"786","Scott","Lydy",190,77,1993,23.07303087
"787","Marcos","Armas",190,77,1993,23.07303087
"788","Tanyon","Sturtze",190,77,1995,23.07303087
"789","Brett","Hinchliffe",190,77,1999,23.07303087
"790","Jimmy","Osting",190,77,2001,23.07303087
"791","Nate","Bland",190,77,2003,23.07303087
"792","Denny","Bautista",190,77,2004,23.07303087
"793","Jake","Robbins",190,77,2004,23.07303087
"794","Zach","McClellan",190,77,2007,23.07303087
"795","Brian","Matusz",190,77,2009,23.07303087
"796","Brandon","Dickson",190,77,2011,23.07303087
"797","Chaz","Roe",190,77,2013,23.07303087
"798","Jesse","Hahn",190,77,2014,23.07303087
"799","Miguel","Castro",190,77,2015,23.07303087
"800","Carl","Weilman",187,77,1912,22.70871985
"801","Ed","Monroe",187,77,1917,22.70871985
"802","Clarence","Garrett",185,77,1915,22.46584584
"803","Harry","Boyles",185,77,1938,22.46584584
"804","Bill","Butland",185,77,1940,22.46584584
"805","Jerry","Fahr",185,77,1951,22.46584584
"806","Ron","Necciai",185,77,1952,22.46584584
"807","Gene","Ratliff",185,77,1965,22.46584584
"808","Jim","Kern",185,77,1974,22.46584584
"809","Mike","LaCoss",185,77,1978,22.46584584
"810","Marshall","Brant",185,77,1980,22.46584584
"811","Von","Hayes",185,77,1981,22.46584584
"812","Wayne","Edwards",185,77,1989,22.46584584
"813","Darryl","Kile",185,77,1991,22.46584584
"814","Tyler","Green",185,77,1993,22.46584584
"815","Jason","Schmidt",185,77,1995,22.46584584
"816","Ben","VanRyn",185,77,1996,22.46584584
"817","Dennis","Blair",182,77,1974,22.10153483
"818","Cy","Falkenberg",180,77,1903,21.85866082
"819","Monty","Stratton",180,77,1934,21.85866082
"820","Pat","Zachry",180,77,1976,21.85866082
"821","Larry","McWilliams",180,77,1978,21.85866082
"822","Jeff","Zaske",180,77,1984,21.85866082
"823","Jack","McDowell",180,77,1987,21.85866082
"824","Rich","Aude",180,77,1993,21.85866082
"825","Dick","Wantz",175,77,1965,21.2514758
"826","Dave","Rajsich",175,77,1978,21.2514758
"827","Carlos","Martinez",175,77,1988,21.2514758
"828","Jose","de Jesus",175,77,1988,21.2514758
"829","Ike","Brookens",170,77,1975,20.64429077
"830","Jonathan","Broxton",305,76,2005,38.01939058
"831","Jumbo","Brown",295,76,1925,36.77285319
"832","Carlos","Silva",280,76,2002,34.90304709
"833","Renyel","Pinto",280,76,2006,34.90304709
"834","Jumbo","Diaz",280,76,2014,34.90304709
"835","Carlos","Zambrano",275,76,2001,34.27977839
"836","Bobby","Jenks",275,76,2005,34.27977839
"837","Jeff","Fulchino",270,76,2006,33.6565097
"838","Jose","Valverde",265,76,2003,33.033241
"839","Wilmer","Font",265,76,2012,33.033241
"840","Evan","Gattis",260,76,2013,32.4099723
"841","Sean","Halton",260,76,2013,32.4099723
"842","Miguel","Sano",260,76,2015,32.4099723
"843","Esteban","Yan",255,76,1996,31.7867036
"844","Jose","Contreras",255,76,2003,31.7867036
"845","Bucky","Jacobsen",255,76,2004,31.7867036
"846","Joel","Hanrahan",255,76,2007,31.7867036
"847","Lucas","Duda",255,76,2010,31.7867036
"848","Evan","Reed",255,76,2013,31.7867036
"849","Jim","Thome",250,76,1991,31.1634349
"850","Freddy","Garcia",250,76,1999,31.1634349
"851","Joaquin","Benoit",250,76,2001,31.1634349
"852","J. J.","Davis",250,76,2002,31.1634349
"853","Matt","Holliday",250,76,2004,31.1634349
"854","Ryan","Howard",250,76,2004,31.1634349
"855","Hunter","Jones",250,76,2009,31.1634349
"856","Chris","Carter",250,76,2010,31.1634349
"857","Aneury","Rodriguez",250,76,2011,31.1634349
"858","Juan","Nicasio",250,76,2011,31.1634349
"859","Chad","Beck",250,76,2011,31.1634349
"860","J. C.","Ramirez",250,76,2013,31.1634349
"861","Justin","Bour",250,76,2014,31.1634349
"862","Matt","Karchner",245,76,1995,30.5401662
"863","Scott","Rolen",245,76,1996,30.5401662
"864","Colby","Lewis",245,76,2002,30.5401662
"865","Gavin","Floyd",245,76,2004,30.5401662
"866","Jose","Capellan",245,76,2004,30.5401662
"867","Boof","Bonser",245,76,2006,30.5401662
"868","Tyler","Flowers",245,76,2009,30.5401662
"869","Arquimedes","Caminero",245,76,2013,30.5401662
"870","Luke","Easter",240,76,1949,29.91689751
"871","Jose","Canseco",240,76,1985,29.91689751
"872","Lyle","Mouton",240,76,1995,29.91689751
"873","Hideki","Irabu",240,76,1997,29.91689751
"874","Brett","Myers",240,76,2002,29.91689751
"875","Miguel","Cabrera",240,76,2003,29.91689751
"876","Todd","Coffey",240,76,2005,29.91689751
"877","Jon","Lester",240,76,2006,29.91689751
"878","Josh","Hamilton",240,76,2007,29.91689751
"879","Nick","Blackburn",240,76,2007,29.91689751
"880","Ross","Ohlendorf",240,76,2007,29.91689751
"881","Matt","Harrison",240,76,2008,29.91689751
"882","Kila","Ka'aihue",240,76,2008,29.91689751
"883","Trevor","Cahill",240,76,2009,29.91689751
"884","Erik","Kratz",240,76,2010,29.91689751
"885","Josh","Lindblom",240,76,2011,29.91689751
"886","Ryan","Lavarnway",240,76,2011,29.91689751
"887","Robert","Carson",240,76,2012,29.91689751
"888","Brian","Omogrosso",240,76,2012,29.91689751
"889","Avisail","Garcia",240,76,2012,29.91689751
"890","Deunte","Heath",240,76,2012,29.91689751
"891","Nick","Tepesch",240,76,2013,29.91689751
"892","Cody","Anderson",240,76,2015,29.91689751
"893","Jerad","Eickhoff",240,76,2015,29.91689751
"894","Bobby","Hughes",237,76,1998,29.54293629
"895","Jason","Hart",237,76,2002,29.54293629
"896","Dave","Lemanczyk",235,76,1973,29.29362881
"897","Danny","Cox",235,76,1983,29.29362881
"898","Ron","Robinson",235,76,1984,29.29362881
"899","Russell","Branyan",235,76,1998,29.29362881
"900","Pat","Burrell",235,76,2000,29.29362881
"901","Brad","Thomas",235,76,2001,29.29362881
"902","Gary","Knotts",235,76,2001,29.29362881
"903","Claudio","Vargas",235,76,2003,29.29362881
"904","Chad","Qualls",235,76,2004,29.29362881
"905","Chris","Snyder",235,76,2004,29.29362881
"906","D. J.","Houlton",235,76,2005,29.29362881
"907","Jarrod","Saltalamacchia",235,76,2007,29.29362881
"908","John","Lannan",235,76,2007,29.29362881
"909","Mitchell","Boggs",235,76,2008,29.29362881
"910","Dusty","Ryan",235,76,2008,29.29362881
"911","Donnie","Veal",235,76,2009,29.29362881
"912","John","Hester",235,76,2009,29.29362881
"913","Ivan","Nova",235,76,2010,29.29362881
"914","Edgmer","Escalona",235,76,2010,29.29362881
"915","Nathan","Adcock",235,76,2011,29.29362881
"916","Josh","Collmenter",235,76,2011,29.29362881
"917","Stephen","Pryor",235,76,2012,29.29362881
"918","Chad","Jenkins",235,76,2012,29.29362881
"919","Chris","Colabello",235,76,2013,29.29362881
"920","Taijuan","Walker",235,76,2013,29.29362881
"921","James","Paxton",235,76,2013,29.29362881
"922","C. J.","Cron",235,76,2014,29.29362881
"923","Chris","Dominguez",235,76,2014,29.29362881
"924","Asher","Wojciechowski",235,76,2015,29.29362881
"925","Mayckol","Guaipe",235,76,2015,29.29362881
"926","Brian","Johnson",235,76,2015,29.29362881
"927","Jon","Gray",235,76,2015,29.29362881
"928","Peter","O'Brien",235,76,2015,29.29362881
"929","Jett","Bandy",235,76,2015,29.29362881
"930","Boog","Powell",230,76,1961,28.67036011
"931","Jim","Maler",230,76,1981,28.67036011
"932","Rob","Dibble",230,76,1988,28.67036011
"933","Bob","Ayrault",230,76,1992,28.67036011
"934","Mark","Johnson",230,76,1995,28.67036011
"935","Kevin","Millwood",230,76,1997,28.67036011
"936","Wes","Helms",230,76,1998,28.67036011
"937","Joe","Nathan",230,76,1999,28.67036011
"938","Kyle","Farnsworth",230,76,1999,28.67036011
"939","A. J.","Burnett",230,76,1999,28.67036011
"940","Brad","Penny",230,76,2000,28.67036011
"941","Jason","Grilli",230,76,2000,28.67036011
"942","Brian","Buchanan",230,76,2000,28.67036011
"943","Lorenzo","Barcelo",230,76,2000,28.67036011
"944","Brian","Fuentes",230,76,2001,28.67036011
"945","Rafael","Soriano",230,76,2002,28.67036011
"946","Joe","Borchard",230,76,2002,28.67036011
"947","Stephen","Smitherman",230,76,2003,28.67036011
"948","Roberto","Hernandez",230,76,2006,28.67036011
"949","Tom","Shearn",230,76,2007,28.67036011
"950","Joe","Koshansky",230,76,2007,28.67036011
"951","Garrett","Mock",230,76,2008,28.67036011
"952","Chris","Dickerson",230,76,2008,28.67036011
"953","Craig","Stammen",230,76,2009,28.67036011
"954","Aaron","Bates",230,76,2009,28.67036011
"955","Justin","Smoak",230,76,2010,28.67036011
"956","Stephen","Strasburg",230,76,2010,28.67036011
"957","Matt","Mangini",230,76,2010,28.67036011
"958","Jordan","Lyles",230,76,2011,28.67036011
"959","Addison","Reed",230,76,2011,28.67036011
"960","Kyle","Skipworth",230,76,2013,28.67036011
"961","Sean","Nolin",230,76,2013,28.67036011
"962","Gerrit","Cole",230,76,2013,28.67036011
"963","Archie","Bradley",230,76,2015,28.67036011
"964","Josh","Ravin",230,76,2015,28.67036011
"965","Alec","Asher",230,76,2015,28.67036011
"966","Adrian","Houser",230,76,2015,28.67036011
